timestamps,words,terms,TP9,AF7,AF8,TP10,Right AUX,Marker
1586278677.2625852,60,1,-17.08984375,-8.7890625,-22.94921875,-9.765625,0.0,0
1586278677.2664914,60,1,-14.16015625,-5.37109375,-24.90234375,-0.9765625,0.0,0
1586278677.2703977,60,1,-17.578125,-11.71875,-25.87890625,-17.08984375,0.0,0
1586278677.274304,60,1,-20.01953125,-32.2265625,-9.765625,-27.34375,0.0,0
1586278677.2782102,60,1,-16.6015625,-50.29296875,-4.8828125,-25.390625,0.0,0
1586278677.2821164,60,1,-7.8125,-20.01953125,-19.53125,-17.578125,0.0,0
1586278677.2860227,60,1,-2.9296875,5.859375,-13.671875,-7.8125,0.0,0
1586278677.289929,60,1,-19.53125,-11.23046875,-25.87890625,-19.53125,0.0,0
1586278677.2938352,60,1,-27.83203125,-20.5078125,-15.13671875,-30.2734375,0.0,0
1586278677.2977414,60,1,-17.578125,-2.9296875,-6.34765625,-17.578125,0.0,0
1586278677.3016477,60,1,-16.11328125,-1.46484375,-55.17578125,-6.8359375,0.0,0
1586278677.305554,60,1,-21.97265625,-36.1328125,-63.4765625,-5.37109375,0.0,0
1586278677.3094602,60,1,-20.01953125,-46.875,11.71875,-5.37109375,0.0,0
1586278677.3133664,60,1,-25.87890625,-18.06640625,20.99609375,-17.08984375,0.0,0
1586278677.3172727,60,1,-33.69140625,-12.6953125,-14.6484375,-21.97265625,0.0,0
1586278677.321179,60,1,-21.484375,-18.06640625,8.7890625,-3.41796875,0.0,0
1586278677.3250852,60,1,-13.671875,-2.44140625,23.92578125,0.9765625,0.0,0
1586278677.3289914,60,1,-24.90234375,-15.625,5.37109375,-12.20703125,0.0,0
1586278677.3328977,60,1,-30.2734375,-35.64453125,-13.18359375,-24.90234375,0.0,0
1586278677.336804,60,1,-35.15625,-37.59765625,0.0,-40.0390625,0.0,0
1586278677.3407102,60,1,-38.0859375,-54.19921875,-0.48828125,-39.55078125,0.0,0
1586278677.3446164,60,1,-24.90234375,-50.29296875,-13.18359375,-19.04296875,0.0,0
1586278677.3485227,60,1,-22.94921875,-19.04296875,-11.71875,-13.671875,0.0,0
1586278677.352429,60,1,-33.69140625,-11.71875,-32.2265625,-31.25,0.0,0
1586278677.3563352,60,1,-38.0859375,-12.20703125,-21.97265625,-37.109375,0.0,0
1586278677.3602414,60,1,-25.390625,-9.765625,-6.34765625,-19.04296875,0.0,0
1586278677.3641477,60,1,-11.71875,-12.6953125,-3.41796875,6.8359375,0.0,0
1586278677.368054,60,1,-14.16015625,-15.625,4.39453125,1.46484375,0.0,0
1586278677.3719602,60,1,-23.4375,-32.2265625,2.9296875,-22.4609375,0.0,0
1586278677.3758664,60,1,-23.4375,-21.484375,12.6953125,-29.296875,0.0,0
1586278677.3797727,60,1,-13.671875,-22.4609375,22.4609375,-11.71875,0.0,0
1586278677.383679,60,1,-13.671875,-62.98828125,7.32421875,3.41796875,0.0,0
1586278677.3875852,60,1,-23.92578125,-40.52734375,-30.2734375,-10.25390625,0.0,0
1586278677.3914914,60,1,-29.78515625,-12.6953125,-40.0390625,-29.296875,0.0,0
1586278677.3953977,60,1,-26.3671875,-5.37109375,-25.87890625,-30.76171875,0.0,0
1586278677.399304,60,1,-21.97265625,1.953125,-13.18359375,-23.92578125,0.0,0
1586278677.4032102,60,1,-19.53125,-5.37109375,1.46484375,-20.99609375,0.0,0
1586278677.4071164,60,1,-18.5546875,-22.94921875,-2.44140625,-7.32421875,0.0,0
1586278677.4110227,60,1,-17.578125,-16.6015625,-7.8125,-4.8828125,0.0,0
1586278677.414929,60,1,-23.92578125,0.48828125,1.953125,-31.25,0.0,0
1586278677.4188352,60,1,-24.90234375,-14.6484375,13.18359375,-33.69140625,0.0,0
1586278677.4227414,60,1,-23.4375,-41.9921875,-8.7890625,-19.04296875,0.0,0
1586278677.4266477,60,1,-22.94921875,-48.33984375,-23.92578125,-11.23046875,0.0,0
1586278677.430554,60,1,-22.94921875,-31.25,-18.06640625,-18.06640625,0.0,0
1586278677.4344602,60,1,-30.2734375,-32.71484375,-38.0859375,-33.203125,0.0,0
1586278677.4383664,60,1,-30.2734375,-35.15625,-40.0390625,-31.25,0.0,0
1586278677.4422727,60,1,-25.87890625,-1.46484375,-27.34375,-15.625,0.0,0
