WORD,TERM,A,B,C,D
6,3,30.2734375,-37.59765625,-37.59765625,21.97265625
6,3,25.87890625,-28.3203125,-27.34375,8.7890625
6,3,-39.55078125,-30.2734375,-29.78515625,-23.92578125
6,3,-71.2890625,-37.59765625,-32.2265625,-35.64453125
6,3,-38.57421875,-35.15625,-29.296875,-18.06640625
6,3,8.7890625,-32.2265625,-29.78515625,-1.46484375
6,3,21.97265625,-37.109375,-29.296875,-10.25390625
6,3,-26.3671875,-34.66796875,-30.76171875,-20.99609375
6,3,-84.9609375,-34.1796875,-32.2265625,-41.015625
6,3,-56.15234375,-31.73828125,-31.73828125,-25.87890625
6,3,26.85546875,-24.4140625,-31.73828125,17.578125
6,3,42.48046875,-33.203125,-29.296875,11.71875
6,3,-14.16015625,-40.52734375,-27.34375,-19.04296875
6,3,-70.3125,-33.69140625,-29.296875,-32.71484375
6,3,-56.640625,-28.80859375,-28.80859375,-20.01953125
6,3,6.8359375,-26.85546875,-31.73828125,14.16015625
6,3,17.578125,-28.3203125,-38.57421875,14.16015625
6,3,-23.4375,-25.390625,-34.1796875,-17.08984375
6,3,-65.4296875,-29.78515625,-27.83203125,-45.41015625
6,3,-57.12890625,-40.52734375,-35.64453125,-34.1796875
6,3,3.90625,-35.15625,-45.41015625,7.8125
6,3,35.15625,-30.76171875,-50.29296875,7.32421875
6,3,2.9296875,-38.57421875,-44.921875,-19.53125
6,3,-55.6640625,-39.0625,-30.2734375,-46.875
6,3,-64.453125,-30.2734375,-32.2265625,-45.41015625
6,3,-5.859375,-19.04296875,-41.015625,-17.08984375
6,3,41.9921875,-17.578125,-41.50390625,-15.13671875
6,3,-3.41796875,-23.92578125,-43.9453125,-27.83203125
6,3,-69.3359375,-25.87890625,-43.45703125,-43.9453125
6,3,-70.3125,-29.296875,-36.1328125,-55.17578125
6,3,-15.13671875,-32.71484375,-36.1328125,-28.3203125
6,3,29.78515625,-23.4375,-35.15625,5.37109375
6,3,4.8828125,-18.06640625,-27.83203125,-2.9296875
6,3,-63.96484375,-30.2734375,-31.73828125,-27.34375
6,3,-74.21875,-45.41015625,-38.57421875,-48.828125
6,3,-18.06640625,-38.0859375,-35.64453125,-26.3671875
6,3,31.73828125,-26.3671875,-41.9921875,-2.9296875
6,3,8.7890625,-19.53125,-47.8515625,-15.13671875
6,3,-67.3828125,-25.390625,-37.59765625,-44.921875
6,3,-90.8203125,-33.69140625,-33.69140625,-60.546875
6,3,-45.8984375,-38.57421875,-34.66796875,-36.1328125
6,3,9.27734375,-37.59765625,-38.0859375,-13.18359375
6,3,13.671875,-30.2734375,-43.45703125,-2.44140625
6,3,-42.96875,-28.80859375,-37.109375,-24.4140625
6,3,-69.3359375,-27.34375,-16.11328125,-44.921875
6,3,-19.04296875,-29.296875,-23.92578125,-33.203125
6,3,24.90234375,-35.15625,-34.66796875,-5.37109375
6,3,10.25390625,-30.2734375,-31.25,0.0
6,3,-42.96875,-22.94921875,-29.296875,-35.64453125
6,3,-78.125,-26.85546875,-28.80859375,-62.5
6,3,-58.10546875,-26.85546875,-36.1328125,-35.15625
6,3,-0.9765625,-24.4140625,-38.57421875,4.8828125
6,3,25.87890625,-25.87890625,-40.0390625,3.41796875
6,3,-25.390625,-26.3671875,-40.52734375,-23.4375
6,3,-73.2421875,-29.78515625,-33.203125,-30.2734375
6,3,-44.921875,-27.83203125,-30.2734375,-22.4609375
6,3,4.8828125,-25.390625,-40.0390625,3.90625
6,3,20.5078125,-23.4375,-40.0390625,18.06640625
6,3,-15.625,-23.92578125,-32.2265625,-11.23046875
6,3,-73.73046875,-35.64453125,-29.296875,-44.921875
6,3,-61.03515625,-46.38671875,-34.1796875,-33.69140625
6,3,9.765625,-42.96875,-33.203125,-7.8125
6,3,36.1328125,-35.64453125,-23.92578125,2.9296875
6,3,-1.46484375,-30.76171875,-19.04296875,-12.6953125
6,3,-61.03515625,-28.3203125,-21.97265625,-42.96875
6,3,-61.5234375,-29.78515625,-32.71484375,-38.0859375
6,3,5.859375,-31.25,-38.0859375,-4.8828125
6,3,30.76171875,-30.2734375,-35.15625,8.7890625
6,3,-8.7890625,-26.85546875,-42.48046875,-10.7421875
6,3,-52.734375,-24.4140625,-43.45703125,-40.52734375
6,3,-59.5703125,-31.25,-36.62109375,-41.9921875
6,3,-1.46484375,-32.2265625,-35.64453125,-2.44140625
6,3,35.15625,-23.4375,-29.296875,19.53125
6,3,-5.37109375,-27.34375,-24.4140625,-6.34765625
6,3,-43.45703125,-29.296875,-20.01953125,-30.2734375
6,3,-51.26953125,-24.90234375,-26.3671875,-24.4140625
6,3,-3.41796875,-22.94921875,-27.34375,1.46484375
6,3,56.640625,-26.3671875,-20.01953125,30.2734375
6,3,29.78515625,-22.4609375,-27.34375,5.37109375
6,3,-54.6875,-23.92578125,-38.57421875,-34.66796875
6,3,-89.35546875,-39.55078125,-38.57421875,-57.12890625
6,3,-39.55078125,-38.57421875,-34.66796875,-37.109375
6,3,19.04296875,-28.3203125,-33.203125,2.44140625
6,3,2.9296875,-20.99609375,-33.203125,-2.9296875
6,3,-54.6875,-20.01953125,-25.390625,-27.83203125
6,3,-85.9375,-29.78515625,-24.4140625,-54.6875
6,3,-47.8515625,-30.76171875,-39.55078125,-32.2265625
6,3,17.08984375,-25.390625,-38.57421875,2.44140625
6,3,12.6953125,-37.109375,-21.97265625,1.46484375
6,3,-46.38671875,-43.9453125,-19.04296875,-27.34375
6,3,-75.68359375,-30.76171875,-21.97265625,-61.03515625
6,3,-46.875,-24.90234375,-32.2265625,-45.41015625
6,3,12.20703125,-21.97265625,-40.0390625,-7.8125
6,3,29.78515625,-15.13671875,-28.3203125,11.23046875
6,3,-20.5078125,-20.01953125,-21.97265625,-16.6015625
6,3,-68.359375,-22.4609375,-28.3203125,-46.38671875
6,3,-52.24609375,-20.5078125,-36.62109375,-38.57421875
6,3,7.32421875,-23.92578125,-41.50390625,-18.06640625
6,3,39.0625,-22.94921875,-30.76171875,-2.44140625
6,3,-25.87890625,-18.5546875,-28.80859375,-24.4140625
6,3,-90.33203125,-24.4140625,-40.0390625,-46.38671875
6,3,-53.7109375,-32.2265625,-35.64453125,-48.33984375
6,3,7.32421875,-31.25,-24.4140625,-22.4609375
6,3,23.92578125,-23.92578125,-16.6015625,3.41796875
6,3,-1.953125,-19.53125,-26.3671875,-13.671875
6,3,-53.22265625,-14.6484375,-30.2734375,-48.828125
6,3,-53.7109375,-22.4609375,-28.80859375,-51.7578125
6,3,0.9765625,-33.69140625,-35.64453125,-21.97265625
6,3,27.34375,-30.2734375,-34.1796875,-10.25390625
6,3,-15.625,-26.3671875,-32.71484375,-31.73828125
6,3,-48.33984375,-28.3203125,-27.83203125,-46.38671875
6,3,-46.875,-33.69140625,-20.01953125,-34.66796875
6,3,-11.23046875,-31.73828125,-24.4140625,-6.8359375
6,3,38.57421875,-20.5078125,-26.85546875,0.0
6,3,7.32421875,-17.08984375,-30.2734375,-19.53125
6,3,-56.640625,-24.4140625,-36.62109375,-45.8984375
6,3,-69.82421875,-21.97265625,-36.1328125,-44.43359375
6,3,-26.3671875,-28.3203125,-35.64453125,-19.04296875
6,3,28.3203125,-31.73828125,-30.76171875,4.8828125
6,3,13.671875,-24.4140625,-20.99609375,1.953125
6,3,-46.38671875,-21.97265625,-20.5078125,-22.94921875
6,3,-51.7578125,-23.92578125,-23.4375,-35.15625
6,3,-16.6015625,-25.87890625,-27.34375,-6.34765625
6,3,20.5078125,-23.4375,-27.34375,22.94921875
6,3,5.859375,-28.80859375,-22.94921875,2.44140625
6,3,-56.640625,-30.76171875,-31.73828125,-34.1796875
6,3,-72.265625,-18.06640625,-46.875,-43.45703125
6,3,-27.34375,-14.6484375,-46.38671875,-18.06640625
6,3,20.99609375,-14.6484375,-40.52734375,9.27734375
6,3,10.25390625,-21.97265625,-37.59765625,-5.859375
6,3,-46.875,-33.69140625,-42.96875,-45.41015625
6,3,-73.73046875,-33.69140625,-43.45703125,-56.15234375
6,3,-41.50390625,-26.3671875,-30.76171875,-27.34375
6,3,9.765625,-23.4375,-29.78515625,-7.8125
6,3,6.34765625,-28.80859375,-30.76171875,-12.6953125
6,3,-42.48046875,-29.296875,-24.90234375,-31.73828125
6,3,-82.51953125,-21.97265625,-26.85546875,-49.31640625
6,3,-47.36328125,-9.27734375,-29.296875,-30.2734375
6,3,13.671875,-13.18359375,-29.296875,1.953125
6,3,25.87890625,-23.92578125,-17.08984375,10.25390625
6,3,-18.5546875,-26.85546875,-16.6015625,-9.27734375
6,3,-88.37890625,-34.66796875,-28.3203125,-33.69140625
6,3,-74.21875,-32.71484375,-32.2265625,-27.83203125
6,3,-5.37109375,-24.4140625,-23.92578125,15.625
6,3,15.13671875,-20.01953125,-25.390625,29.296875
6,3,-19.04296875,-18.5546875,-16.6015625,0.48828125
6,3,-58.10546875,-19.04296875,-4.39453125,-33.69140625
6,3,-48.33984375,-20.01953125,-14.6484375,-22.4609375
6,3,8.30078125,-17.08984375,-22.4609375,2.9296875
6,3,33.69140625,-20.01953125,-26.85546875,8.7890625
6,3,-19.53125,-29.296875,-29.78515625,-6.8359375
6,3,-73.2421875,-26.3671875,-28.80859375,-43.45703125
6,3,-69.3359375,-24.4140625,-26.3671875,-40.52734375
6,3,-26.85546875,-31.25,-25.87890625,-9.27734375
6,3,12.6953125,-32.71484375,-31.25,9.765625
6,3,-12.20703125,-25.390625,-29.78515625,-24.4140625
6,3,-64.94140625,-23.4375,-29.78515625,-58.59375
6,3,-60.05859375,-24.90234375,-33.69140625,-37.59765625
6,3,-6.8359375,-20.01953125,-33.203125,-5.859375
6,3,36.62109375,-18.06640625,-34.1796875,5.859375
6,3,10.25390625,-18.5546875,-32.2265625,1.953125
6,3,-60.546875,-30.2734375,-30.76171875,-24.4140625
6,3,-81.0546875,-47.36328125,-35.64453125,-52.24609375
6,3,-22.4609375,-46.875,-41.015625,-23.92578125
6,3,22.4609375,-38.57421875,-38.57421875,20.5078125
6,3,4.8828125,-27.83203125,-25.87890625,6.8359375
6,3,-55.6640625,-23.92578125,-29.78515625,-39.55078125
6,3,-83.49609375,-31.73828125,-37.59765625,-46.38671875
6,3,-42.48046875,-30.76171875,-31.25,-13.671875
6,3,15.625,-24.90234375,-33.203125,0.0
6,3,4.39453125,-29.78515625,-38.57421875,-20.5078125
6,3,-52.734375,-45.41015625,-37.59765625,-49.8046875
6,3,-65.4296875,-41.50390625,-43.9453125,-68.359375
6,3,-45.8984375,-37.59765625,-40.52734375,-32.71484375
6,3,2.9296875,-34.66796875,-25.87890625,0.0
6,3,18.06640625,-30.2734375,-32.2265625,0.0
6,3,-29.296875,-25.390625,-32.2265625,-37.59765625
6,3,-68.84765625,-22.4609375,-19.53125,-65.4296875
6,3,-51.26953125,-24.90234375,-27.83203125,-37.59765625
6,3,14.16015625,-20.5078125,-37.109375,-8.7890625
6,3,20.5078125,-22.4609375,-41.9921875,-16.6015625
6,3,-35.64453125,-26.3671875,-39.55078125,-45.41015625
6,3,-76.171875,-25.87890625,-37.109375,-62.98828125
6,3,-62.98828125,-33.203125,-37.59765625,-50.29296875
6,3,8.7890625,-37.109375,-33.69140625,-13.671875
6,3,42.48046875,-38.0859375,-31.73828125,-0.9765625
6,3,-8.7890625,-41.9921875,-27.83203125,-29.78515625
6,3,-62.98828125,-42.96875,-26.85546875,-44.921875
6,3,-53.22265625,-37.109375,-27.83203125,-25.390625
6,3,6.34765625,-29.296875,-20.5078125,-2.44140625
6,3,35.64453125,-33.203125,-24.90234375,5.859375
6,3,-12.6953125,-30.76171875,-27.34375,-7.32421875
6,3,-62.5,-24.90234375,-17.578125,-29.296875
6,3,-48.828125,-34.1796875,-23.4375,-48.33984375
6,3,-6.34765625,-38.57421875,-28.80859375,-15.625
6,3,22.4609375,-36.62109375,-31.25,20.5078125
6,3,2.44140625,-31.73828125,-27.34375,-9.27734375
6,3,-54.19921875,-31.25,-18.5546875,-51.26953125
6,3,-56.640625,-35.64453125,-24.4140625,-45.41015625
6,3,0.48828125,-32.2265625,-29.78515625,-13.671875
6,3,35.15625,-27.34375,-26.3671875,8.7890625
6,3,-5.37109375,-20.01953125,-21.97265625,8.7890625
6,3,-49.31640625,-17.578125,-33.203125,-17.578125
6,3,-43.45703125,-12.20703125,-36.1328125,-47.8515625
6,3,-1.46484375,-13.671875,-32.2265625,-21.97265625
6,3,35.15625,-22.94921875,-30.2734375,23.92578125
6,3,18.5546875,-29.78515625,-27.34375,6.8359375
6,3,-39.55078125,-30.76171875,-33.69140625,-32.71484375
6,3,-64.453125,-22.4609375,-40.52734375,-48.33984375
6,3,-27.83203125,-20.99609375,-45.8984375,-31.73828125
6,3,32.2265625,-25.87890625,-31.25,3.90625
6,3,29.78515625,-21.97265625,-22.4609375,9.765625
6,3,-36.1328125,-12.20703125,-38.57421875,-33.203125
6,3,-76.171875,-9.765625,-40.52734375,-54.19921875
6,3,-46.38671875,-19.53125,-30.2734375,-29.296875
6,3,34.66796875,-23.4375,-34.1796875,-0.48828125
6,3,38.0859375,-20.01953125,-34.1796875,-1.953125
6,3,-25.390625,-20.5078125,-24.4140625,-38.57421875
6,3,-72.265625,-27.34375,-27.34375,-49.8046875
6,3,-50.29296875,-31.25,-22.94921875,-20.01953125
6,3,20.5078125,-24.4140625,-18.06640625,16.11328125
6,3,36.62109375,-20.5078125,-22.4609375,12.20703125
6,3,-34.1796875,-33.69140625,-31.25,-28.3203125
6,3,-69.3359375,-39.55078125,-39.55078125,-43.9453125
6,3,-35.64453125,-29.78515625,-35.64453125,-31.73828125
6,3,28.80859375,-20.99609375,-34.1796875,10.25390625
6,3,45.41015625,-20.99609375,-41.9921875,32.2265625
6,3,-28.80859375,-27.83203125,-46.875,-31.73828125
6,3,-76.171875,-26.85546875,-43.9453125,-54.19921875
6,3,-40.0390625,-24.4140625,-41.50390625,-21.484375
6,3,11.23046875,-31.73828125,-39.0625,-5.37109375
6,3,12.20703125,-36.1328125,-41.9921875,7.8125
6,3,-21.97265625,-30.76171875,-42.96875,-17.578125
6,3,-53.22265625,-25.87890625,-37.109375,-50.29296875
6,3,-34.1796875,-25.390625,-34.1796875,-31.25
6,3,8.30078125,-26.3671875,-35.64453125,9.27734375
6,3,33.203125,-29.78515625,-41.50390625,9.765625
6,3,9.765625,-27.34375,-41.015625,-9.765625
6,3,-45.8984375,-30.2734375,-32.71484375,-29.78515625
6,3,-52.734375,-23.4375,-32.71484375,-21.97265625
6,3,11.71875,-18.5546875,-39.55078125,4.8828125
6,3,40.0390625,-20.01953125,-36.62109375,6.34765625
6,3,2.44140625,-12.6953125,-37.59765625,-14.16015625
6,3,-35.64453125,-9.765625,-49.8046875,-34.66796875
6,3,-49.8046875,-14.6484375,-46.38671875,-33.69140625
6,3,-14.16015625,-18.5546875,-25.390625,-11.23046875
6,3,30.76171875,-20.5078125,-17.08984375,6.8359375
6,3,-3.41796875,-20.5078125,-35.15625,-11.23046875
6,3,-73.2421875,-34.66796875,-42.48046875,-53.22265625
6,3,-86.9140625,-47.8515625,-37.59765625,-38.57421875
6,3,-40.52734375,-39.0625,-32.71484375,-3.41796875
6,3,20.01953125,-24.4140625,-36.1328125,5.37109375
6,3,19.53125,-20.5078125,-39.0625,-1.46484375
6,3,-51.7578125,-25.87890625,-37.109375,-26.85546875
6,3,-96.19140625,-25.87890625,-31.73828125,-46.875
6,3,-37.59765625,-20.99609375,-35.64453125,-31.25
6,3,37.109375,-17.578125,-42.96875,-1.46484375
6,3,33.203125,-28.80859375,-38.0859375,-4.8828125
6,3,-34.1796875,-31.25,-39.0625,-32.71484375
6,3,-75.68359375,-35.15625,-33.69140625,-55.6640625
6,3,-29.296875,-39.0625,-24.90234375,-21.97265625
6,3,31.73828125,-26.3671875,-33.203125,22.94921875
6,3,30.2734375,-19.53125,-36.1328125,3.41796875
6,3,-21.484375,-20.01953125,-29.296875,-35.15625
6,3,-62.01171875,-23.92578125,-28.80859375,-49.31640625
6,3,-41.50390625,-24.90234375,-39.55078125,-39.55078125
6,3,16.11328125,-19.53125,-37.59765625,-6.8359375
6,3,30.2734375,-18.5546875,-35.64453125,-0.48828125
6,3,-28.80859375,-27.34375,-47.36328125,-31.25
6,3,-80.56640625,-35.15625,-40.0390625,-45.41015625
6,3,-59.5703125,-29.296875,-40.0390625,-42.48046875
6,3,1.953125,-27.83203125,-52.734375,-28.80859375
6,3,18.06640625,-32.2265625,-46.38671875,-34.1796875
6,3,-25.87890625,-32.2265625,-42.96875,-43.45703125
6,3,-61.5234375,-30.76171875,-39.0625,-49.31640625
6,3,-47.8515625,-27.34375,-26.85546875,-43.45703125
6,3,6.34765625,-25.390625,-26.3671875,-3.41796875
6,3,30.2734375,-26.3671875,-27.34375,28.3203125
6,3,-23.92578125,-28.3203125,-28.3203125,-8.7890625
6,3,-90.33203125,-38.57421875,-31.25,-59.08203125
6,3,-78.61328125,-44.921875,-32.71484375,-46.875
6,3,-29.296875,-41.015625,-30.76171875,-10.25390625
6,3,-14.6484375,-31.73828125,-26.3671875,-12.6953125
6,3,-36.1328125,-31.73828125,-37.59765625,-40.0390625
6,3,-87.890625,-29.296875,-40.52734375,-73.2421875
6,3,-91.796875,-31.73828125,-37.109375,-92.7734375
6,3,-55.17578125,-39.55078125,-43.9453125,-59.5703125
6,3,-16.6015625,-36.62109375,-42.48046875,-29.78515625
6,3,-35.15625,-38.0859375,-46.38671875,-37.59765625
6,3,-90.8203125,-35.64453125,-44.43359375,-67.3828125
6,3,-88.8671875,-26.3671875,-36.1328125,-73.2421875
6,3,-31.73828125,-25.87890625,-33.203125,-34.1796875
6,3,13.671875,-31.73828125,-37.109375,-12.20703125
6,3,-2.44140625,-20.5078125,-32.71484375,-26.3671875
6,3,-64.94140625,-15.13671875,-32.2265625,-57.12890625
6,3,-80.56640625,-21.97265625,-43.9453125,-60.546875
6,3,-32.71484375,-15.625,-39.0625,-32.2265625
6,3,-20.01953125,-23.92578125,-26.3671875,-20.01953125
6,3,-11.23046875,-36.62109375,-23.92578125,-13.671875
6,3,-36.1328125,-31.25,-32.2265625,-42.48046875
6,3,-80.56640625,-22.4609375,-24.90234375,-69.82421875
6,3,-46.38671875,-20.99609375,-27.34375,-28.3203125
6,3,19.53125,-22.4609375,-31.73828125,8.30078125
6,3,20.01953125,-23.92578125,-30.76171875,-0.48828125
6,3,-26.85546875,-18.5546875,-29.78515625,-29.78515625
6,3,-62.5,-18.06640625,-18.5546875,-41.9921875
6,3,-46.875,-34.1796875,-18.06640625,-33.69140625
6,3,10.25390625,-39.0625,-24.90234375,1.46484375
6,3,22.94921875,-34.66796875,-34.66796875,9.27734375
6,3,-25.87890625,-40.52734375,-38.0859375,-31.25
6,3,-96.6796875,-42.96875,-35.15625,-68.84765625
6,3,-80.078125,-36.62109375,-27.83203125,-53.22265625
6,3,-4.39453125,-24.90234375,-28.3203125,-15.13671875
6,3,18.5546875,-17.578125,-35.15625,-2.44140625
6,3,-30.2734375,-23.92578125,-39.55078125,-36.62109375
6,3,-80.078125,-29.78515625,-44.43359375,-57.12890625
6,3,-55.6640625,-23.4375,-33.69140625,-42.48046875
6,3,13.18359375,-26.85546875,-27.83203125,-0.48828125
6,3,41.015625,-28.3203125,-27.83203125,7.32421875
6,3,-18.5546875,-23.92578125,-28.3203125,-23.92578125
6,3,-77.1484375,-18.5546875,-25.87890625,-57.12890625
6,3,-65.91796875,-23.4375,-25.87890625,-56.640625
6,3,-18.5546875,-23.92578125,-21.484375,-20.99609375
6,3,10.25390625,-19.04296875,-17.578125,-7.32421875
6,3,-12.6953125,-22.4609375,-35.64453125,-32.2265625
6,3,-69.82421875,-20.5078125,-38.57421875,-71.2890625
6,3,-71.77734375,-22.4609375,-27.34375,-72.75390625
6,3,-6.34765625,-28.80859375,-41.9921875,-32.71484375
6,3,28.80859375,-19.04296875,-47.36328125,-15.625
6,3,0.48828125,-18.06640625,-29.296875,-29.78515625
6,3,-46.875,-28.80859375,-29.296875,-47.36328125
6,3,-65.4296875,-33.203125,-36.1328125,-59.08203125
6,3,-17.08984375,-26.3671875,-30.76171875,-22.94921875
6,3,7.8125,-20.99609375,-19.53125,2.9296875
6,3,-15.13671875,-25.390625,-18.06640625,-3.41796875
6,3,-49.8046875,-28.80859375,-28.3203125,-35.15625
6,3,-75.1953125,-30.2734375,-28.80859375,-46.38671875
6,3,-37.59765625,-29.78515625,-24.4140625,-9.765625
6,3,11.71875,-25.87890625,-42.96875,8.7890625
6,3,1.46484375,-25.87890625,-53.22265625,-8.7890625
6,3,-53.22265625,-21.484375,-39.55078125,-43.9453125
6,3,-80.56640625,-18.06640625,-35.15625,-51.7578125
6,3,-37.59765625,-24.4140625,-33.69140625,-21.97265625
6,3,17.578125,-25.87890625,-29.296875,12.6953125
6,3,16.11328125,-24.90234375,-34.1796875,16.11328125
6,3,-27.83203125,-22.4609375,-36.1328125,-23.92578125
6,3,-61.03515625,-21.97265625,-29.78515625,-38.0859375
6,3,-41.015625,-22.94921875,-22.94921875,-9.765625
6,3,16.11328125,-27.83203125,-30.2734375,10.7421875
6,3,34.1796875,-37.59765625,-41.50390625,-4.8828125
6,3,-20.99609375,-41.015625,-45.41015625,-40.0390625
6,3,-64.94140625,-32.2265625,-43.9453125,-58.10546875
6,3,-41.50390625,-29.296875,-46.38671875,-40.0390625
6,3,23.92578125,-29.78515625,-46.875,2.44140625
6,3,24.4140625,-28.80859375,-51.26953125,10.25390625
6,3,-34.1796875,-26.3671875,-46.38671875,-24.90234375
6,3,-77.1484375,-27.83203125,-23.4375,-48.828125
6,3,-55.6640625,-30.76171875,-15.13671875,-27.83203125
6,3,6.34765625,-23.4375,-19.04296875,6.8359375
6,3,34.66796875,-25.87890625,-29.296875,-2.9296875
6,3,-8.7890625,-34.1796875,-32.2265625,-20.01953125
6,3,-87.890625,-33.203125,-31.73828125,-39.55078125
6,3,-76.66015625,-23.4375,-27.34375,-42.96875
6,3,-11.23046875,-26.85546875,-27.83203125,-12.20703125
6,3,4.39453125,-35.15625,-41.015625,-0.48828125
6,3,-18.06640625,-35.64453125,-42.48046875,-10.25390625
6,3,-65.4296875,-37.59765625,-39.55078125,-36.62109375
6,3,-76.66015625,-31.73828125,-41.50390625,-43.45703125
6,3,-15.625,-32.2265625,-32.71484375,-17.578125
6,3,31.25,-38.0859375,-18.5546875,5.859375
6,3,-5.37109375,-33.69140625,-17.578125,-9.27734375
6,3,-70.80078125,-25.87890625,-24.4140625,-56.15234375
6,3,-70.80078125,-22.94921875,-21.484375,-64.453125
6,3,-4.39453125,-17.578125,-20.01953125,-12.20703125
6,3,41.50390625,-19.53125,-33.69140625,14.16015625
6,3,17.08984375,-26.3671875,-35.15625,-4.39453125
6,3,-53.7109375,-24.4140625,-30.76171875,-29.296875
6,3,-69.3359375,-20.5078125,-31.25,-36.1328125
6,3,0.9765625,-14.16015625,-27.34375,-22.94921875
6,3,54.6875,-20.01953125,-29.78515625,7.32421875
6,3,34.1796875,-28.80859375,-29.78515625,11.71875
6,3,-37.109375,-26.85546875,-33.203125,-27.34375
6,3,-55.6640625,-25.390625,-33.69140625,-50.78125
6,3,-6.8359375,-24.4140625,-30.2734375,-26.85546875
6,3,43.45703125,-20.01953125,-39.55078125,-4.8828125
6,3,32.71484375,-15.625,-37.59765625,-5.37109375
6,3,-34.1796875,-25.390625,-33.203125,-16.6015625
6,3,-78.125,-33.203125,-27.83203125,-41.015625
6,3,-41.015625,-27.83203125,-18.5546875,-24.90234375
6,3,36.1328125,-26.3671875,-24.90234375,-1.953125
6,3,29.296875,-22.4609375,-32.71484375,-12.20703125
6,3,-49.31640625,-26.85546875,-29.78515625,-25.390625
6,3,-68.359375,-36.1328125,-27.83203125,-42.48046875
6,3,-42.96875,-29.78515625,-32.71484375,-36.1328125
7,3,8.30078125,-28.80859375,-31.73828125,0.9765625
7,3,20.99609375,-31.25,-17.08984375,6.8359375
7,3,-42.96875,-25.390625,-21.484375,-30.2734375
7,3,-89.84375,-27.83203125,-32.71484375,-54.19921875
7,3,-60.05859375,-23.4375,-29.296875,-29.296875
7,3,2.9296875,-28.3203125,-32.71484375,1.953125
7,3,11.71875,-29.78515625,-36.1328125,13.671875
7,3,-35.15625,-20.5078125,-37.59765625,-10.7421875
7,3,-66.40625,-25.390625,-36.1328125,-58.10546875
7,3,-44.921875,-23.4375,-32.71484375,-33.69140625
7,3,10.7421875,-9.765625,-26.3671875,8.7890625
7,3,27.83203125,-20.5078125,-18.5546875,7.32421875
7,3,-11.71875,-33.69140625,-23.4375,-20.99609375
7,3,-66.40625,-24.4140625,-35.15625,-49.8046875
7,3,-58.59375,-20.99609375,-37.59765625,-43.45703125
7,3,4.39453125,-26.85546875,-28.80859375,-17.578125
7,3,39.0625,-28.3203125,-16.11328125,3.90625
7,3,4.8828125,-27.83203125,-23.92578125,-2.44140625
7,3,-59.08203125,-30.76171875,-34.1796875,-48.33984375
7,3,-72.75390625,-26.85546875,-37.59765625,-51.7578125
7,3,-3.90625,-24.90234375,-35.64453125,-10.25390625
7,3,40.0390625,-23.92578125,-36.1328125,10.25390625
7,3,0.0,-24.90234375,-43.45703125,5.859375
7,3,-55.6640625,-34.66796875,-44.921875,-37.59765625
7,3,-71.77734375,-25.390625,-37.59765625,-42.96875
7,3,-24.90234375,-20.99609375,-19.04296875,-10.7421875
7,3,34.1796875,-27.83203125,-1.46484375,10.7421875
7,3,13.18359375,-23.4375,-8.30078125,11.23046875
7,3,-53.22265625,-19.53125,-19.04296875,-29.296875
7,3,-67.87109375,-24.4140625,-28.80859375,-58.10546875
7,3,-26.85546875,-32.71484375,-30.76171875,-30.76171875
7,3,13.18359375,-32.2265625,-30.76171875,4.39453125
7,3,0.48828125,-27.34375,-30.2734375,-6.34765625
7,3,-55.6640625,-25.87890625,-31.25,-46.38671875
7,3,-93.75,-25.87890625,-27.34375,-52.734375
7,3,-62.01171875,-21.484375,-29.296875,-29.296875
7,3,7.8125,-12.6953125,-32.2265625,-14.6484375
7,3,11.23046875,-12.6953125,-30.76171875,-13.671875
7,3,-47.8515625,-18.06640625,-36.62109375,-54.19921875
7,3,-76.66015625,-26.85546875,-44.43359375,-75.68359375
7,3,-29.296875,-32.2265625,-46.875,-40.52734375
7,3,26.3671875,-24.4140625,-33.69140625,-6.8359375
7,3,16.6015625,-21.97265625,-34.66796875,-0.48828125
7,3,-39.0625,-28.80859375,-37.59765625,-35.15625
7,3,-74.70703125,-27.83203125,-33.203125,-48.828125
7,3,-73.2421875,-18.5546875,-34.1796875,-38.0859375
7,3,4.8828125,-12.20703125,-29.78515625,-7.32421875
7,3,35.64453125,-19.53125,-29.78515625,9.765625
7,3,-40.0390625,-30.2734375,-31.73828125,-18.06640625
7,3,-86.42578125,-30.76171875,-26.3671875,-46.875
7,3,-77.1484375,-32.2265625,-26.3671875,-47.8515625
7,3,-27.83203125,-39.55078125,-43.9453125,-14.16015625
7,3,9.765625,-33.69140625,-56.15234375,-1.953125
7,3,-22.94921875,-31.73828125,-43.9453125,-24.4140625
7,3,-79.1015625,-24.4140625,-18.06640625,-56.15234375
7,3,-59.5703125,-12.6953125,-12.20703125,-48.33984375
7,3,-4.8828125,-26.85546875,-25.87890625,-11.23046875
7,3,25.87890625,-26.85546875,-31.73828125,-6.8359375
7,3,1.953125,-20.01953125,-39.55078125,-24.4140625
7,3,-69.82421875,-32.2265625,-39.55078125,-41.015625
7,3,-95.21484375,-31.73828125,-38.57421875,-52.24609375
7,3,-10.25390625,-21.484375,-29.296875,-21.97265625
7,3,52.734375,-28.3203125,-22.4609375,6.8359375
7,3,16.6015625,-23.92578125,-39.55078125,-4.8828125
7,3,-43.45703125,-13.18359375,-43.45703125,-36.62109375
7,3,-59.5703125,-16.11328125,-27.34375,-36.1328125
