WORD,TERM,A,B,C,D
18,1,-137.6953125,-8.7890625,-13.18359375,-100.5859375
18,1,64.453125,-13.18359375,-21.484375,-7.8125
18,1,169.43359375,-16.11328125,-20.5078125,46.38671875
18,1,33.203125,-15.13671875,-22.94921875,-29.78515625
18,1,-162.109375,-17.08984375,-18.06640625,-118.1640625
18,1,-158.203125,-19.04296875,-16.11328125,-99.12109375
18,1,27.34375,-21.484375,-20.01953125,-0.9765625
18,1,151.3671875,-20.01953125,-25.390625,55.17578125
18,1,52.734375,-22.4609375,-26.85546875,-0.48828125
18,1,-141.11328125,-31.25,-24.4140625,-88.37890625
18,1,-152.83203125,-22.94921875,-17.578125,-85.44921875
18,1,15.625,-15.625,-17.578125,-7.32421875
18,1,166.015625,-11.71875,-26.3671875,48.33984375
18,1,79.58984375,-10.7421875,-26.3671875,9.765625
18,1,-142.578125,-15.13671875,-24.90234375,-73.73046875
18,1,-187.98828125,-18.06640625,-31.73828125,-105.95703125
18,1,-14.6484375,-18.06640625,-29.78515625,-31.25
18,1,163.0859375,-16.11328125,-21.484375,53.7109375
18,1,114.74609375,-17.08984375,-19.04296875,22.94921875
18,1,-94.7265625,-12.6953125,-23.4375,-73.2421875
18,1,-184.5703125,-3.90625,-24.4140625,-105.46875
18,1,-43.9453125,-2.9296875,-17.08984375,-25.390625
18,1,128.90625,-6.34765625,-16.11328125,59.08203125
18,1,104.4921875,-5.37109375,-20.01953125,42.48046875
18,1,-93.75,-6.34765625,-19.53125,-48.828125
18,1,-206.54296875,-12.6953125,-12.20703125,-101.5625
18,1,-86.42578125,-15.13671875,-12.6953125,-37.109375
18,1,114.2578125,-14.6484375,-18.06640625,47.36328125
18,1,127.44140625,-16.11328125,-17.578125,47.8515625
18,1,-70.3125,-17.578125,-19.04296875,-40.52734375
18,1,-220.21484375,-26.3671875,-22.4609375,-107.91015625
18,1,-135.25390625,-26.3671875,-22.94921875,-65.4296875
18,1,88.8671875,-16.11328125,-20.01953125,35.15625
18,1,140.625,-16.6015625,-17.08984375,50.78125
18,1,-36.1328125,-19.53125,-17.08984375,-38.0859375
18,1,-204.1015625,-24.4140625,-29.296875,-122.0703125
18,1,-145.99609375,-30.76171875,-30.76171875,-83.984375
18,1,60.05859375,-31.73828125,-23.92578125,29.78515625
18,1,135.7421875,-28.3203125,-33.69140625,56.15234375
18,1,-22.94921875,-29.296875,-34.66796875,-28.80859375
18,1,-203.61328125,-30.76171875,-28.3203125,-97.65625
18,1,-167.48046875,-33.203125,-28.80859375,-76.66015625
18,1,34.66796875,-37.59765625,-29.296875,9.27734375
18,1,137.20703125,-33.69140625,-28.80859375,52.734375
18,1,9.765625,-26.85546875,-27.34375,-13.18359375
18,1,-185.05859375,-23.92578125,-25.390625,-96.6796875
18,1,-180.6640625,-25.390625,-26.85546875,-82.03125
18,1,16.6015625,-29.296875,-26.85546875,13.671875
18,1,145.01953125,-26.85546875,-20.5078125,75.68359375
18,1,41.50390625,-20.5078125,-17.08984375,30.76171875
18,1,-166.015625,-23.92578125,-23.92578125,-83.984375
18,1,-187.98828125,-24.90234375,-23.4375,-98.14453125
18,1,1.46484375,-21.97265625,-23.4375,-1.953125
18,1,150.87890625,-24.4140625,-21.484375,60.05859375
18,1,76.66015625,-26.3671875,-17.08984375,18.5546875
18,1,-130.859375,-23.4375,-22.94921875,-83.0078125
18,1,-204.58984375,-20.01953125,-27.83203125,-108.88671875
18,1,-39.55078125,-19.04296875,-27.34375,-27.83203125
18,1,136.71875,-16.6015625,-23.4375,51.26953125
18,1,85.44921875,-17.08984375,-20.01953125,20.99609375
18,1,-126.953125,-17.08984375,-17.08984375,-67.3828125
18,1,-214.84375,-14.16015625,-22.94921875,-105.46875
18,1,-60.546875,-20.5078125,-39.0625,-45.41015625
18,1,134.765625,-18.5546875,-34.66796875,45.8984375
18,1,112.79296875,-11.71875,-27.34375,23.4375
18,1,-111.328125,-10.25390625,-24.90234375,-81.54296875
18,1,-210.44921875,-9.27734375,-20.5078125,-120.1171875
18,1,-73.73046875,-16.6015625,-27.34375,-56.15234375
18,1,113.76953125,-24.4140625,-31.25,38.0859375
18,1,115.72265625,-21.484375,-29.296875,43.45703125
18,1,-83.0078125,-20.99609375,-30.2734375,-55.6640625
18,1,-215.8203125,-25.390625,-30.76171875,-105.95703125
18,1,-117.1875,-28.3203125,-26.85546875,-47.8515625
18,1,85.9375,-30.2734375,-29.296875,23.92578125
18,1,131.34765625,-34.1796875,-25.87890625,43.45703125
18,1,-38.0859375,-31.25,-19.53125,-38.0859375
18,1,-201.171875,-20.5078125,-22.4609375,-121.09375
18,1,-139.6484375,-15.625,-24.4140625,-72.265625
18,1,71.77734375,-12.6953125,-20.01953125,30.76171875
18,1,148.4375,-6.8359375,-16.6015625,47.36328125
18,1,-13.671875,-6.8359375,-19.04296875,-34.66796875
18,1,-192.3828125,-14.16015625,-16.11328125,-118.65234375
18,1,-146.97265625,-15.625,-13.18359375,-95.21484375
18,1,61.03515625,-14.16015625,-16.6015625,10.25390625
18,1,159.66796875,-17.578125,-19.04296875,47.36328125
18,1,20.99609375,-15.625,-19.53125,-20.99609375
18,1,-173.828125,-9.765625,-19.04296875,-104.98046875
18,1,-164.55078125,-17.578125,-14.6484375,-98.14453125
18,1,25.87890625,-21.97265625,-15.625,-14.6484375
18,1,151.3671875,-19.53125,-21.97265625,40.52734375
18,1,45.41015625,-15.625,-21.484375,-0.48828125
18,1,-167.96875,-18.5546875,-20.99609375,-101.07421875
18,1,-186.03515625,-20.99609375,-23.92578125,-115.234375
18,1,6.8359375,-21.97265625,-22.94921875,-22.94921875
18,1,136.23046875,-21.97265625,-27.83203125,48.828125
18,1,37.59765625,-18.5546875,-27.34375,17.08984375
18,1,-173.828125,-27.83203125,-34.1796875,-98.14453125
18,1,-198.2421875,-32.2265625,-33.203125,-123.046875
18,1,-4.8828125,-21.484375,-20.01953125,-25.87890625
18,1,158.203125,-9.27734375,-22.4609375,44.43359375
18,1,90.8203125,-10.25390625,-28.3203125,4.39453125
18,1,-121.58203125,-18.5546875,-26.85546875,-93.26171875
18,1,-205.56640625,-17.578125,-23.92578125,-111.328125
18,1,-53.22265625,-19.53125,-33.203125,-33.203125
18,1,120.1171875,-23.4375,-33.69140625,37.59765625
18,1,72.75390625,-25.390625,-26.85546875,11.71875
18,1,-119.140625,-27.83203125,-18.5546875,-73.2421875
18,1,-205.56640625,-21.97265625,-17.08984375,-119.140625
18,1,-73.73046875,-19.04296875,-20.5078125,-72.75390625
18,1,122.55859375,-16.11328125,-18.06640625,20.5078125
18,1,127.9296875,-17.08984375,-15.625,42.48046875
18,1,-59.5703125,-23.4375,-25.390625,-46.875
18,1,-185.05859375,-18.06640625,-26.3671875,-125.48828125
18,1,-80.56640625,-16.6015625,-26.3671875,-64.453125
18,1,110.83984375,-26.3671875,-29.296875,56.15234375
18,1,131.8359375,-28.80859375,-28.80859375,47.8515625
18,1,-44.43359375,-27.34375,-28.80859375,-47.36328125
18,1,-197.265625,-30.76171875,-33.69140625,-110.83984375
18,1,-120.60546875,-23.4375,-27.34375,-60.05859375
18,1,84.47265625,-16.6015625,-24.4140625,42.48046875
18,1,143.06640625,-12.6953125,-20.99609375,54.19921875
18,1,-24.90234375,-14.6484375,-20.01953125,-34.1796875
18,1,-206.54296875,-21.97265625,-29.296875,-115.234375
18,1,-158.203125,-24.90234375,-27.34375,-91.30859375
18,1,55.6640625,-19.04296875,-24.4140625,8.7890625
18,1,153.80859375,-9.27734375,-19.04296875,60.05859375
18,1,3.41796875,-6.8359375,-16.6015625,-8.30078125
18,1,-191.89453125,-11.71875,-22.94921875,-109.86328125
18,1,-172.36328125,-15.13671875,-24.4140625,-101.07421875
18,1,30.2734375,-21.484375,-19.53125,8.7890625
18,1,145.5078125,-25.390625,-17.08984375,69.3359375
18,1,22.94921875,-15.625,-17.08984375,-0.9765625
18,1,-166.50390625,-10.25390625,-12.20703125,-101.5625
18,1,-173.33984375,-21.97265625,-10.7421875,-99.12109375
18,1,5.37109375,-27.34375,-21.97265625,-7.8125
18,1,141.6015625,-22.4609375,-25.390625,47.36328125
18,1,54.19921875,-20.01953125,-20.99609375,-0.9765625
18,1,-152.83203125,-20.5078125,-19.53125,-91.796875
18,1,-197.265625,-23.4375,-26.3671875,-121.58203125
18,1,-11.23046875,-31.25,-28.3203125,-38.0859375
18,1,149.90234375,-31.25,-23.92578125,42.96875
18,1,77.1484375,-26.3671875,-27.34375,12.6953125
18,1,-121.58203125,-26.3671875,-28.3203125,-77.63671875
18,1,-189.453125,-18.5546875,-24.90234375,-103.515625
18,1,-41.50390625,-19.53125,-24.4140625,-21.97265625
18,1,135.7421875,-25.390625,-23.92578125,64.453125
18,1,102.5390625,-20.01953125,-30.76171875,23.92578125
18,1,-104.00390625,-20.5078125,-30.76171875,-73.2421875
18,1,-200.68359375,-30.76171875,-22.94921875,-110.83984375
18,1,-72.75390625,-25.87890625,-15.625,-44.921875
18,1,121.58203125,-20.99609375,-15.13671875,47.36328125
18,1,128.90625,-17.578125,-12.20703125,34.1796875
18,1,-74.70703125,-11.23046875,-10.7421875,-63.4765625
18,1,-203.125,-19.04296875,-15.625,-114.2578125
18,1,-88.8671875,-27.34375,-11.23046875,-47.8515625
18,1,106.4453125,-28.3203125,-8.7890625,47.36328125
18,1,124.0234375,-22.4609375,-14.16015625,63.4765625
18,1,-62.5,-13.18359375,-15.13671875,-29.296875
18,1,-206.54296875,-10.7421875,-20.5078125,-105.46875
18,1,-118.65234375,-22.4609375,-27.83203125,-57.6171875
18,1,95.703125,-18.06640625,-29.78515625,45.8984375
18,1,146.484375,-13.18359375,-28.80859375,63.96484375
18,1,-24.90234375,-16.11328125,-21.97265625,-23.4375
18,1,-187.98828125,-14.6484375,-19.53125,-105.46875
18,1,-127.44140625,-15.625,-20.01953125,-80.56640625
18,1,82.03125,-14.6484375,-20.01953125,22.4609375
18,1,149.4140625,-17.578125,-17.578125,60.05859375
18,1,6.34765625,-18.5546875,-20.5078125,-11.71875
18,1,-171.875,-20.5078125,-27.34375,-95.703125
18,1,-154.78515625,-29.78515625,-29.296875,-97.65625
18,1,61.03515625,-26.85546875,-28.3203125,-4.8828125
18,1,173.828125,-21.97265625,-26.85546875,50.29296875
18,1,30.76171875,-17.578125,-24.4140625,-5.37109375
18,1,-166.50390625,-15.13671875,-28.80859375,-94.23828125
18,1,-159.66796875,-13.671875,-28.3203125,-85.44921875
18,1,34.1796875,-11.71875,-22.94921875,14.16015625
18,1,164.0625,-13.18359375,-22.4609375,77.63671875
18,1,69.82421875,-14.16015625,-24.90234375,25.390625
18,1,-135.25390625,-17.08984375,-11.71875,-70.80078125
18,1,-176.7578125,-21.97265625,-6.34765625,-74.21875
18,1,0.48828125,-23.92578125,-20.99609375,1.953125
18,1,160.64453125,-23.4375,-22.94921875,59.08203125
18,1,78.125,-19.04296875,-17.578125,21.97265625
18,1,-135.25390625,-16.6015625,-13.18359375,-72.265625
18,1,-201.171875,-22.94921875,-16.11328125,-104.00390625
18,1,-39.0625,-26.3671875,-26.3671875,-28.3203125
18,1,140.625,-22.94921875,-18.06640625,50.78125
18,1,95.21484375,-11.71875,-6.8359375,21.97265625
18,1,-120.1171875,-14.6484375,-12.6953125,-79.58984375
18,1,-226.5625,-27.83203125,-19.04296875,-124.51171875
18,1,-77.1484375,-19.53125,-14.6484375,-41.9921875
18,1,127.44140625,-9.765625,-8.30078125,56.15234375
18,1,110.3515625,-11.71875,-19.53125,20.01953125
18,1,-85.9375,-15.13671875,-18.5546875,-77.63671875
18,1,-198.2421875,-19.04296875,-16.11328125,-116.69921875
18,1,-78.61328125,-17.08984375,-21.484375,-57.12890625
18,1,128.90625,-17.578125,-20.01953125,32.71484375
18,1,147.94921875,-15.625,-15.13671875,40.52734375
18,1,-44.921875,-15.625,-17.578125,-48.828125
18,1,-187.01171875,-20.5078125,-17.578125,-108.88671875
18,1,-98.14453125,-18.5546875,-13.18359375,-57.6171875
18,1,102.05078125,-12.6953125,-12.20703125,36.62109375
18,1,151.85546875,-7.8125,-10.25390625,61.03515625
18,1,-20.99609375,-9.765625,-15.625,-24.4140625
18,1,-195.80078125,-12.6953125,-19.53125,-113.76953125
18,1,-133.30078125,-14.6484375,-13.671875,-79.58984375
18,1,84.47265625,-18.06640625,-6.8359375,40.0390625
18,1,157.71484375,-16.6015625,-11.23046875,71.2890625
18,1,-2.44140625,-17.08984375,-15.625,-12.6953125
18,1,-180.6640625,-23.92578125,-19.04296875,-96.6796875
18,1,-141.11328125,-27.83203125,-19.53125,-76.66015625
18,1,63.4765625,-28.80859375,-18.5546875,15.625
18,1,165.0390625,-25.390625,-19.53125,61.5234375
18,1,27.83203125,-26.3671875,-16.11328125,5.859375
18,1,-176.7578125,-32.71484375,-12.20703125,-73.73046875
18,1,-171.38671875,-27.83203125,-19.53125,-69.82421875
18,1,36.62109375,-20.5078125,-24.4140625,14.6484375
18,1,155.76171875,-16.6015625,-21.484375,75.1953125
18,1,39.0625,-20.5078125,-27.34375,16.6015625
18,1,-155.76171875,-26.3671875,-29.296875,-89.35546875
18,1,-178.22265625,-22.94921875,-22.94921875,-95.21484375
18,1,5.37109375,-27.83203125,-19.04296875,6.8359375
18,1,152.83203125,-32.71484375,-18.06640625,77.1484375
18,1,71.2890625,-26.3671875,-20.99609375,26.85546875
18,1,-139.16015625,-21.97265625,-24.4140625,-76.66015625
18,1,-195.80078125,-21.484375,-17.578125,-98.14453125
18,1,-20.5078125,-20.99609375,-11.71875,-16.11328125
18,1,142.578125,-23.92578125,-20.99609375,48.33984375
18,1,81.0546875,-30.2734375,-33.69140625,0.0
18,1,-124.51171875,-27.34375,-22.4609375,-92.28515625
18,1,-216.796875,-21.97265625,-17.578125,-127.44140625
18,1,-75.1953125,-27.83203125,-26.85546875,-67.87109375
18,1,109.86328125,-33.69140625,-20.01953125,37.59765625
18,1,109.375,-20.99609375,-11.71875,29.78515625
18,1,-79.1015625,-14.16015625,-16.11328125,-77.63671875
18,1,-193.84765625,-16.11328125,-20.5078125,-119.62890625
18,1,-61.5234375,-7.8125,-8.7890625,-46.875
18,1,124.0234375,-11.23046875,-8.7890625,50.29296875
18,1,107.91015625,-14.6484375,-21.97265625,42.48046875
18,1,-68.359375,-10.25390625,-23.92578125,-57.12890625
18,1,-207.03125,-15.13671875,-18.06640625,-117.1875
18,1,-113.28125,-20.5078125,-19.04296875,-68.84765625
18,1,91.796875,-20.5078125,-22.4609375,20.01953125
18,1,124.0234375,-16.6015625,-21.97265625,32.2265625
18,1,-38.57421875,-13.18359375,-20.5078125,-40.52734375
18,1,-187.98828125,-20.01953125,-19.53125,-90.8203125
18,1,-132.32421875,-23.92578125,-28.3203125,-60.546875
18,1,101.07421875,-13.671875,-28.80859375,30.2734375
18,1,189.453125,-14.16015625,-21.484375,59.5703125
18,1,11.23046875,-24.4140625,-25.87890625,-25.390625
18,1,-161.62109375,-24.90234375,-25.390625,-97.65625
18,1,-104.98046875,-21.484375,-30.2734375,-69.82421875
18,1,106.4453125,-20.5078125,-29.296875,30.2734375
18,1,198.73046875,-24.90234375,-26.3671875,64.453125
18,1,56.15234375,-29.78515625,-30.76171875,-15.13671875
18,1,-128.41796875,-30.2734375,-22.4609375,-99.609375
18,1,-115.72265625,-30.76171875,-16.6015625,-89.35546875
18,1,72.265625,-26.3671875,-22.94921875,-1.953125
18,1,200.1953125,-24.4140625,-17.08984375,43.9453125
18,1,84.9609375,-25.87890625,-8.7890625,-8.30078125
18,1,-129.8828125,-24.90234375,-18.06640625,-101.5625
18,1,-130.37109375,-23.4375,-15.625,-109.375
18,1,63.96484375,-22.94921875,-6.34765625,-4.8828125
18,1,198.2421875,-24.90234375,-12.6953125,67.3828125
18,1,106.4453125,-22.4609375,-12.6953125,33.69140625
18,1,-109.375,-24.90234375,-16.6015625,-65.4296875
18,1,-156.25,-29.296875,-21.97265625,-98.6328125
18,1,20.99609375,-24.4140625,-15.13671875,-1.953125
18,1,179.6875,-21.97265625,-15.625,71.77734375
18,1,100.5859375,-20.5078125,-14.6484375,27.34375
18,1,-109.375,-19.04296875,-11.23046875,-58.59375
18,1,-155.2734375,-12.6953125,-9.27734375,-90.8203125
18,1,4.39453125,-7.8125,-10.25390625,-19.04296875
18,1,171.38671875,-10.25390625,-16.11328125,62.98828125
18,1,134.765625,-9.765625,-20.01953125,44.921875
18,1,-75.68359375,-11.23046875,-23.4375,-54.19921875
18,1,-185.546875,-14.16015625,-25.390625,-119.140625
18,1,-47.36328125,-11.71875,-24.4140625,-69.82421875
18,1,151.3671875,-11.71875,-21.97265625,24.4140625
18,1,147.4609375,-19.04296875,-18.06640625,42.48046875
18,1,-49.8046875,-19.53125,-23.92578125,-53.22265625
18,1,-190.4296875,-19.53125,-30.76171875,-123.53515625
18,1,-73.2421875,-21.484375,-28.3203125,-60.546875
18,1,133.30078125,-23.4375,-23.4375,43.9453125
18,1,148.4375,-25.390625,-17.578125,54.6875
18,1,-34.1796875,-24.4140625,-12.20703125,-34.66796875
18,1,-184.5703125,-24.4140625,-13.671875,-95.703125
18,1,-118.1640625,-27.83203125,-15.625,-61.5234375
18,1,72.265625,-29.78515625,-20.01953125,15.625
18,1,139.16015625,-37.59765625,-22.4609375,36.62109375
18,1,-10.7421875,-36.1328125,-13.671875,-24.90234375
18,1,-186.5234375,-28.80859375,-7.8125,-84.9609375
18,1,-146.97265625,-25.390625,-13.671875,-75.68359375
18,1,55.17578125,-22.4609375,-15.13671875,14.6484375
18,1,163.57421875,-20.01953125,-13.18359375,58.59375
18,1,23.92578125,-20.99609375,-9.765625,-17.08984375
18,1,-170.41015625,-26.3671875,-7.8125,-103.515625
18,1,-147.4609375,-24.4140625,-4.39453125,-82.03125
18,1,57.6171875,-19.04296875,3.41796875,29.78515625
18,1,159.1796875,-19.04296875,-2.9296875,77.63671875
18,1,26.3671875,-19.04296875,-19.04296875,-3.90625
18,1,-170.8984375,-16.11328125,-23.4375,-97.16796875
18,1,-176.26953125,-10.7421875,-16.11328125,-88.37890625
18,1,18.5546875,-15.13671875,-16.11328125,-2.9296875
18,1,157.2265625,-19.53125,-19.04296875,52.24609375
18,1,72.75390625,-16.11328125,-16.6015625,3.41796875
18,1,-131.34765625,-15.625,-11.71875,-101.5625
18,1,-166.50390625,-12.20703125,-8.7890625,-118.65234375
18,1,24.90234375,-9.27734375,-16.6015625,-15.625
18,1,181.15234375,-11.23046875,-18.5546875,63.4765625
18,1,105.95703125,-11.23046875,-11.71875,31.25
18,1,-104.98046875,-13.18359375,-6.34765625,-67.3828125
18,1,-175.29296875,-17.08984375,-6.34765625,-105.46875
18,1,-25.390625,-10.7421875,-9.27734375,-19.04296875
18,1,140.13671875,-8.30078125,-11.23046875,62.01171875
18,1,95.703125,-12.6953125,-20.01953125,17.08984375
18,1,-115.72265625,-16.11328125,-24.4140625,-79.58984375
18,1,-210.9375,-18.06640625,-22.94921875,-108.88671875
18,1,-78.125,-17.578125,-29.78515625,-48.33984375
18,1,106.4453125,-21.97265625,-32.2265625,35.64453125
18,1,108.88671875,-23.4375,-24.90234375,46.38671875
18,1,-90.8203125,-20.01953125,-21.97265625,-48.33984375
18,1,-207.51953125,-20.01953125,-11.23046875,-97.16796875
18,1,-80.56640625,-13.18359375,-1.953125,-23.4375
18,1,113.28125,-13.671875,-9.765625,69.3359375
18,1,148.92578125,-25.87890625,-11.23046875,73.73046875
18,1,-41.50390625,-24.90234375,-15.13671875,-23.92578125
18,1,-184.08203125,-18.06640625,-21.484375,-105.95703125
18,1,-89.84375,-15.13671875,-18.5546875,-65.4296875
18,1,102.5390625,-15.13671875,-13.671875,41.9921875
18,1,150.390625,-15.13671875,-19.04296875,46.38671875
18,1,-24.4140625,-13.18359375,-20.99609375,-48.33984375
18,1,-191.40625,-10.7421875,-11.23046875,-117.1875
18,1,-142.578125,-13.18359375,-8.7890625,-89.35546875
18,1,55.6640625,-23.4375,-13.671875,10.7421875
18,1,149.90234375,-26.85546875,-13.671875,53.22265625
18,1,2.44140625,-14.6484375,-14.16015625,-9.27734375
18,1,-179.6875,-10.25390625,-17.08984375,-83.984375
18,1,-145.01953125,-17.08984375,-23.4375,-80.078125
18,1,52.24609375,-18.06640625,-24.4140625,13.671875
18,1,163.57421875,-12.20703125,-18.06640625,70.80078125
18,1,39.55078125,-8.7890625,-14.6484375,8.30078125
18,1,-165.0390625,-13.18359375,-20.99609375,-88.8671875
18,1,-166.50390625,-19.53125,-19.53125,-83.0078125
18,1,40.0390625,-16.6015625,-17.578125,11.71875
18,1,176.7578125,-5.859375,-23.92578125,62.98828125
18,1,65.91796875,-5.37109375,-31.73828125,8.7890625
18,1,-163.57421875,-19.04296875,-29.296875,-77.1484375
18,1,-195.3125,-26.3671875,-28.3203125,-92.7734375
18,1,3.41796875,-21.484375,-28.80859375,-21.97265625
18,1,163.57421875,-13.18359375,-22.4609375,47.36328125
18,1,88.37890625,-12.6953125,-21.484375,12.6953125
18,1,-121.09375,-12.6953125,-20.99609375,-78.125
19,1,-188.96484375,-14.16015625,-24.4140625,-104.98046875
19,1,-23.4375,-19.04296875,-28.3203125,-24.90234375
19,1,156.25,-19.53125,-26.85546875,66.89453125
19,1,107.91015625,-14.16015625,-20.5078125,41.015625
19,1,-104.00390625,-14.6484375,-20.01953125,-68.84765625
19,1,-185.546875,-20.99609375,-20.99609375,-100.09765625
19,1,-37.59765625,-18.06640625,-21.97265625,-19.53125
19,1,141.11328125,-12.6953125,-23.4375,58.10546875
19,1,120.1171875,-12.6953125,-22.4609375,31.25
19,1,-83.984375,-13.671875,-22.4609375,-66.40625
19,1,-207.03125,-18.5546875,-22.4609375,-108.88671875
19,1,-83.984375,-17.578125,-13.18359375,-48.33984375
19,1,121.58203125,-11.71875,-14.6484375,30.2734375
19,1,120.1171875,-10.25390625,-20.01953125,36.1328125
19,1,-80.078125,-16.11328125,-18.5546875,-42.96875
19,1,-212.40234375,-18.06640625,-26.3671875,-114.74609375
19,1,-107.91015625,-15.625,-34.66796875,-81.0546875
19,1,107.91015625,-13.671875,-33.203125,15.625
19,1,149.4140625,-13.671875,-27.34375,48.33984375
19,1,-36.62109375,-16.11328125,-27.34375,-41.50390625
19,1,-181.640625,-16.11328125,-25.390625,-123.53515625
19,1,-115.234375,-12.20703125,-26.85546875,-85.9375
19,1,80.078125,-10.7421875,-28.80859375,25.87890625
19,1,152.34375,-20.01953125,-34.66796875,44.43359375
19,1,-0.9765625,-26.85546875,-31.73828125,-48.33984375
19,1,-186.5234375,-20.99609375,-21.97265625,-111.81640625
19,1,-160.64453125,-16.6015625,-27.34375,-84.9609375
19,1,56.640625,-17.08984375,-33.203125,-2.44140625
19,1,168.9453125,-16.6015625,-25.87890625,44.43359375
19,1,33.69140625,-15.625,-19.53125,-5.37109375
19,1,-164.0625,-17.578125,-20.99609375,-102.05078125
19,1,-163.0859375,-17.578125,-21.484375,-105.46875
19,1,36.1328125,-15.13671875,-14.16015625,4.39453125
19,1,177.24609375,-16.11328125,-1.46484375,72.265625
19,1,64.94140625,-20.99609375,0.48828125,13.671875
19,1,-147.94921875,-28.3203125,-15.13671875,-99.12109375
19,1,-172.36328125,-23.92578125,-18.06640625,-104.98046875
19,1,0.9765625,-19.53125,-14.6484375,-7.32421875
19,1,135.25390625,-23.92578125,-21.484375,60.05859375
19,1,69.3359375,-24.90234375,-19.53125,25.87890625
19,1,-127.44140625,-25.87890625,-16.11328125,-65.4296875
19,1,-186.5234375,-22.94921875,-12.20703125,-88.8671875
19,1,-29.296875,-18.5546875,-8.7890625,-12.20703125
19,1,137.6953125,-19.53125,-11.23046875,53.22265625
19,1,92.28515625,-14.6484375,-10.7421875,25.87890625
19,1,-120.60546875,-10.7421875,-12.20703125,-56.15234375
19,1,-191.40625,-20.01953125,-18.5546875,-105.46875
19,1,-33.69140625,-14.6484375,-20.99609375,-43.45703125
19,1,148.4375,-7.32421875,-26.85546875,35.15625
19,1,117.1875,-7.32421875,-33.203125,17.08984375
19,1,-82.51953125,-5.859375,-30.76171875,-70.80078125
19,1,-188.96484375,-11.71875,-27.34375,-106.93359375
19,1,-62.01171875,-9.765625,-20.99609375,-39.0625
19,1,131.34765625,-7.8125,-14.6484375,41.50390625
19,1,112.3046875,-13.18359375,-17.578125,36.62109375
19,1,-78.61328125,-13.18359375,-21.484375,-52.24609375
19,1,-192.3828125,-16.6015625,-23.4375,-101.5625
19,1,-108.3984375,-23.4375,-18.06640625,-48.33984375
19,1,93.75,-24.90234375,-17.08984375,23.92578125
19,1,138.671875,-21.484375,-20.01953125,38.57421875
19,1,-43.45703125,-15.625,-18.5546875,-37.59765625
19,1,-195.3125,-17.08984375,-20.5078125,-101.07421875
19,1,-136.71875,-20.01953125,-24.90234375,-75.68359375
19,1,56.15234375,-21.97265625,-21.484375,9.27734375
19,1,130.859375,-24.90234375,-16.11328125,42.96875
19,1,-31.25,-20.5078125,-15.625,-36.62109375
19,1,-209.9609375,-19.53125,-13.18359375,-112.79296875
19,1,-172.36328125,-19.04296875,-10.7421875,-86.42578125
19,1,20.99609375,-20.01953125,-13.671875,11.23046875
19,1,127.44140625,-17.578125,-24.4140625,46.875
19,1,-0.48828125,-18.06640625,-31.73828125,-32.2265625
19,1,-187.5,-22.94921875,-24.4140625,-119.140625
19,1,-164.55078125,-14.6484375,-18.06640625,-94.7265625
19,1,39.0625,-9.765625,-20.01953125,14.16015625
19,1,164.55078125,-8.7890625,-21.97265625,55.6640625
19,1,44.43359375,-5.859375,-27.34375,-8.30078125
19,1,-175.78125,-8.30078125,-31.73828125,-99.609375
19,1,-177.24609375,-13.671875,-30.2734375,-98.6328125
19,1,20.01953125,-15.13671875,-31.73828125,6.8359375
19,1,163.0859375,-14.16015625,-26.85546875,71.2890625
19,1,79.1015625,-12.20703125,-16.6015625,28.3203125
19,1,-126.46484375,-7.8125,-22.94921875,-74.21875
19,1,-172.8515625,-9.27734375,-31.73828125,-102.05078125
19,1,-7.32421875,-10.7421875,-21.484375,-23.4375
19,1,145.99609375,-12.6953125,-18.06640625,44.43359375
19,1,90.8203125,-15.13671875,-21.97265625,18.5546875
19,1,-126.46484375,-12.20703125,-23.4375,-81.0546875
19,1,-212.40234375,-13.18359375,-20.01953125,-115.72265625
19,1,-33.69140625,-19.53125,-20.01953125,-44.921875
19,1,148.92578125,-18.5546875,-23.92578125,34.66796875
19,1,110.3515625,-15.625,-25.390625,17.08984375
19,1,-96.6796875,-16.11328125,-22.94921875,-70.3125
19,1,-204.58984375,-14.6484375,-19.04296875,-111.328125
19,1,-67.87109375,-17.08984375,-20.5078125,-55.6640625
19,1,130.859375,-15.625,-20.01953125,31.73828125
19,1,122.0703125,-14.16015625,-15.625,19.04296875
19,1,-79.58984375,-15.13671875,-14.16015625,-76.171875
19,1,-200.68359375,-17.08984375,-16.11328125,-125.0
19,1,-83.49609375,-20.99609375,-11.71875,-62.01171875
19,1,107.91015625,-12.20703125,-14.6484375,46.38671875
19,1,118.65234375,-6.8359375,-22.94921875,57.6171875
19,1,-41.50390625,-9.27734375,-17.578125,-36.1328125
19,1,-182.6171875,-12.20703125,-14.16015625,-100.09765625
19,1,-103.02734375,-13.671875,-13.18359375,-40.52734375
19,1,103.515625,-10.7421875,-16.6015625,41.9921875
19,1,152.83203125,-11.23046875,-16.6015625,53.22265625
19,1,-17.08984375,-11.71875,-9.27734375,-19.53125
19,1,-185.546875,-16.6015625,-20.5078125,-106.93359375
19,1,-117.67578125,-14.16015625,-23.92578125,-81.0546875
19,1,84.9609375,-12.6953125,-14.16015625,22.4609375
19,1,160.64453125,-13.671875,-17.578125,65.4296875
19,1,16.11328125,-14.6484375,-23.92578125,-11.23046875
19,1,-169.43359375,-21.484375,-18.5546875,-105.46875
