timestamps,words,terms,TP9,AF7,AF8,TP10,Right AUX,Marker
1586284572.143,60,1,71.77734375,-26.3671875,-39.0625,20.5078125,0.0,0
1586284572.1469061,60,1,72.265625,-38.57421875,-26.85546875,23.92578125,0.0,0
1586284572.1508124,60,1,-46.38671875,-36.62109375,-28.3203125,-36.1328125,0.0,0
1586284572.1547186,60,1,-125.48828125,-25.87890625,-39.55078125,-75.1953125,0.0,0
1586284572.158625,60,1,-55.6640625,-30.2734375,-27.34375,-32.2265625,0.0,0
1586284572.1625311,60,1,65.4296875,-30.2734375,-21.484375,20.99609375,0.0,0
1586284572.1664374,60,1,83.49609375,-15.625,-27.34375,8.30078125,0.0,0
1586284572.1703436,60,1,-32.71484375,-17.578125,-21.97265625,-53.22265625,0.0,0
1586284572.17425,60,1,-134.765625,-18.5546875,-20.99609375,-92.7734375,0.0,0
1586284572.1781561,60,1,-81.54296875,-13.671875,-23.92578125,-60.05859375,0.0,0
1586284572.1820624,60,1,49.8046875,-30.76171875,-22.4609375,4.8828125,0.0,0
1586284572.1859686,60,1,81.0546875,-43.9453125,-20.5078125,20.99609375,0.0,0
1586284572.189875,60,1,-23.4375,-29.78515625,-14.6484375,-27.34375,0.0,0
1586284572.1937811,60,1,-126.46484375,-13.671875,-17.578125,-79.58984375,0.0,0
1586284572.1976874,60,1,-89.84375,-9.27734375,-12.6953125,-61.5234375,0.0,0
1586284572.2015936,60,1,43.9453125,-2.9296875,-3.41796875,-1.953125,0.0,0
1586284572.2055,60,1,94.23828125,-3.41796875,0.0,25.390625,0.0,0
1586284572.2094061,60,1,-4.39453125,-9.765625,-8.30078125,-10.7421875,0.0,0
1586284572.2133124,60,1,-126.46484375,-11.71875,-20.99609375,-72.75390625,0.0,0
1586284572.2172186,60,1,-116.2109375,-13.671875,-23.92578125,-68.359375,0.0,0
1586284572.221125,60,1,21.97265625,-18.06640625,-16.11328125,-6.34765625,0.0,0
1586284572.2250311,60,1,100.09765625,-25.87890625,-17.578125,20.5078125,0.0,0
1586284572.2289374,60,1,28.3203125,-19.04296875,-31.25,-6.8359375,0.0,0
1586284572.2328436,60,1,-94.7265625,-20.5078125,-34.1796875,-59.5703125,0.0,0
1586284572.23675,60,1,-107.421875,-19.04296875,-22.94921875,-62.98828125,0.0,0
1586284572.2406561,60,1,8.30078125,-16.6015625,-12.20703125,2.9296875,0.0,0
1586284572.2445624,60,1,93.26171875,-18.06640625,-14.16015625,37.59765625,0.0,0
1586284572.2484686,60,1,29.296875,-17.578125,-25.390625,-1.953125,0.0,0
1586284572.252375,60,1,-108.3984375,-25.390625,-17.578125,-58.59375,0.0,0
1586284572.2562811,60,1,-125.0,-25.87890625,-8.7890625,-68.359375,0.0,0
1586284572.2601874,60,1,-4.39453125,-28.80859375,-17.578125,-26.3671875,0.0,0
1586284572.2640936,60,1,103.02734375,-29.78515625,-13.18359375,30.2734375,0.0,0
1586284572.268,60,1,71.77734375,-14.6484375,-8.7890625,15.625,0.0,0
1586284572.2719061,60,1,-57.6171875,-5.859375,-10.7421875,-49.31640625,0.0,0
1586284572.2758124,60,1,-103.515625,-14.16015625,-24.90234375,-60.05859375,0.0,0
1586284572.2797186,60,1,4.39453125,-36.1328125,-40.52734375,-3.41796875,0.0,0
1586284572.283625,60,1,105.95703125,-36.62109375,-41.50390625,45.41015625,0.0,0
1586284572.2875311,60,1,55.17578125,-23.4375,-40.52734375,20.99609375,0.0,0
1586284572.2914374,60,1,-60.05859375,-20.99609375,-30.76171875,-45.41015625,0.0,0
1586284572.2953436,60,1,-101.5625,-12.20703125,-20.5078125,-73.73046875,0.0,0
1586284572.29925,60,1,-9.765625,-12.20703125,-15.625,-28.80859375,0.0,0
1586284572.3031561,60,1,117.67578125,-11.71875,-7.8125,21.484375,0.0,0
1586284572.3070624,60,1,117.1875,2.44140625,-10.25390625,19.53125,0.0,0
1586284572.3109686,60,1,-19.04296875,0.0,-18.06640625,-40.52734375,0.0,0
1586284572.314875,60,1,-107.91015625,-20.5078125,-1.953125,-86.42578125,0.0,0
1586284572.3187811,60,1,-42.48046875,-27.83203125,-7.32421875,-54.6875,0.0,0
1586284572.3226874,60,1,79.1015625,-30.76171875,-14.16015625,16.11328125,0.0,0
1586284572.3265936,60,1,95.703125,-22.4609375,-1.46484375,31.73828125,0.0,0
1586284572.3305,60,1,-35.64453125,-16.6015625,-1.953125,-34.1796875,0.0,0
1586284572.3344061,60,1,-131.34765625,-21.97265625,-6.8359375,-78.61328125,0.0,0
1586284572.3383124,60,1,-72.265625,-17.08984375,-4.39453125,-44.921875,0.0,0
1586284572.3422186,60,1,68.84765625,-14.6484375,11.71875,19.53125,0.0,0
1586284572.346125,60,1,102.5390625,-23.92578125,13.18359375,31.73828125,0.0,0
1586284572.3500311,60,1,-21.97265625,-23.4375,0.48828125,-25.87890625,0.0,0
1586284572.3539374,60,1,-127.44140625,-18.5546875,-2.44140625,-67.3828125,0.0,0
1586284572.3578436,60,1,-84.47265625,-24.4140625,0.0,-48.828125,0.0,0
1586284572.36175,60,1,55.6640625,-27.83203125,7.8125,7.32421875,0.0,0
1586284572.3656561,60,1,114.2578125,-23.92578125,2.9296875,31.73828125,0.0,0
1586284572.3695624,60,1,7.8125,-24.4140625,-11.23046875,-18.06640625,0.0,0
1586284572.3734686,60,1,-113.76953125,-28.3203125,-17.578125,-64.94140625,0.0,0
1586284572.377375,60,1,-90.8203125,-29.78515625,-15.625,-47.8515625,0.0,0
1586284572.3812811,60,1,34.66796875,-30.2734375,-6.34765625,4.8828125,0.0,0
1586284572.3851874,60,1,103.515625,-25.390625,-2.9296875,41.9921875,0.0,0
1586284572.3890936,60,1,17.578125,-34.1796875,-13.671875,3.41796875,0.0,0
1586284572.393,60,1,-133.30078125,-31.73828125,-18.06640625,-64.94140625,0.0,0
1586284572.3969061,60,1,-120.60546875,-26.3671875,-10.7421875,-62.5,0.0,0
1586284572.4008124,60,1,26.85546875,-28.3203125,-18.06640625,2.9296875,0.0,0
1586284572.4047186,60,1,109.375,-15.625,-12.6953125,45.8984375,0.0,0
1586284572.408625,60,1,41.50390625,-17.08984375,-1.953125,8.7890625,0.0,0
1586284572.4125311,60,1,-97.16796875,-29.78515625,-19.04296875,-60.05859375,0.0,0
1586284572.4164374,60,1,-121.58203125,-35.15625,-23.4375,-59.5703125,0.0,0
1586284572.4203436,60,1,-0.9765625,-29.296875,-21.484375,1.953125,0.0,0
1586284572.42425,60,1,96.6796875,-28.3203125,-19.53125,35.64453125,0.0,0
1586284572.4281561,60,1,38.0859375,-29.296875,-16.11328125,8.30078125,0.0,0
1586284572.4320624,60,1,-104.4921875,-32.2265625,-15.625,-48.828125,0.0,0
1586284572.4359686,60,1,-142.08984375,-37.109375,-13.671875,-62.01171875,0.0,0
1586284572.439875,60,1,-33.203125,-32.2265625,-19.04296875,-21.484375,0.0,0
1586284572.4437811,60,1,82.51953125,-22.94921875,-16.6015625,33.203125,0.0,0
1586284572.4476874,60,1,53.22265625,-22.94921875,-4.39453125,27.34375,0.0,0
1586284572.4515936,60,1,-79.58984375,-32.2265625,0.9765625,-35.64453125,0.0,0
1586284572.4555,60,1,-136.23046875,-27.83203125,1.46484375,-65.91796875,0.0,0
1586284572.4594061,60,1,-48.828125,-26.3671875,6.34765625,-29.78515625,0.0,0
1586284572.4633124,60,1,60.05859375,-25.390625,8.30078125,21.484375,0.0,0
1586284572.4672186,60,1,65.91796875,-21.97265625,-3.41796875,7.32421875,0.0,0
1586284572.471125,60,1,-55.17578125,-34.66796875,-12.6953125,-57.6171875,0.0,0
1586284572.4750311,60,1,-140.625,-38.57421875,-13.671875,-90.8203125,0.0,0
1586284572.4789374,60,1,-63.96484375,-29.296875,-21.97265625,-52.734375,0.0,0
1586284572.4828436,60,1,62.5,-26.85546875,-31.73828125,1.46484375,0.0,0
1586284572.48675,60,1,66.89453125,-27.34375,-36.1328125,9.27734375,0.0,0
1586284572.4906561,60,1,-59.5703125,-26.85546875,-30.76171875,-37.59765625,0.0,0
1586284572.4945624,60,1,-148.92578125,-36.1328125,-19.53125,-73.2421875,0.0,0
1586284572.4984686,60,1,-72.75390625,-32.71484375,-11.23046875,-39.55078125,0.0,0
1586284572.502375,60,1,72.265625,-26.3671875,-4.8828125,22.94921875,0.0,0
1586284572.5062811,60,1,104.00390625,-23.92578125,-19.04296875,40.0390625,0.0,0
1586284572.5101874,60,1,-13.671875,-17.578125,-30.76171875,-16.11328125,0.0,0
1586284572.5140936,60,1,-126.953125,-24.90234375,-19.53125,-70.80078125,0.0,0
1586284572.518,60,1,-89.84375,-48.33984375,-20.01953125,-56.15234375,0.0,0
1586284572.5219061,60,1,38.57421875,-38.0859375,-19.04296875,7.8125,0.0,0
1586284572.5258124,60,1,84.9609375,-16.6015625,-19.53125,33.69140625,0.0,0
1586284572.5297186,60,1,-17.08984375,-20.5078125,-26.3671875,-14.16015625,0.0,0
1586284572.533625,60,1,-140.13671875,-30.2734375,-25.390625,-71.77734375,0.0,0
1586284572.5375311,60,1,-114.74609375,-31.73828125,-19.04296875,-59.08203125,0.0,0
1586284572.5414374,60,1,25.390625,-26.85546875,-22.4609375,8.30078125,0.0,0
1586284572.5453436,60,1,96.19140625,-35.15625,-34.66796875,29.78515625,0.0,0
1586284572.54925,60,1,-5.37109375,-41.015625,-35.64453125,-17.578125,0.0,0
1586284572.5531561,60,1,-143.06640625,-35.64453125,-29.296875,-65.4296875,0.0,0
1586284572.5570624,60,1,-123.53515625,-40.0390625,-22.4609375,-60.05859375,0.0,0
1586284572.5609686,60,1,12.20703125,-41.9921875,-13.671875,-1.953125,0.0,0
1586284572.564875,60,1,95.703125,-26.85546875,-7.32421875,39.55078125,0.0,0
1586284572.5687811,60,1,22.4609375,-24.90234375,-9.27734375,-0.9765625,0.0,0
1586284572.5726874,60,1,-105.46875,-26.85546875,-15.625,-70.3125,0.0,0
1586284572.5765936,60,1,-109.86328125,-16.11328125,-14.6484375,-67.87109375,0.0,0
1586284572.5805,60,1,6.34765625,-19.04296875,-9.27734375,-3.90625,0.0,0
1586284572.5844061,60,1,92.28515625,-28.3203125,-5.859375,41.50390625,0.0,0
1586284572.5883124,60,1,38.0859375,-23.92578125,8.30078125,11.71875,0.0,0
1586284572.5922186,60,1,-96.6796875,-14.16015625,16.11328125,-50.29296875,0.0,0
1586284572.596125,60,1,-132.8125,-18.5546875,3.90625,-66.89453125,0.0,0
1586284572.6000311,60,1,-35.64453125,-39.55078125,2.44140625,-18.5546875,0.0,0
1586284572.6039374,60,1,68.359375,-47.36328125,9.27734375,29.296875,0.0,0
1586284572.6078436,60,1,23.4375,-32.2265625,14.16015625,7.8125,0.0,0
1586284572.61175,60,1,-102.05078125,-25.87890625,23.4375,-53.7109375,0.0,0
1586284572.6156561,60,1,-140.625,-27.83203125,21.484375,-69.82421875,0.0,0
1586284572.6195624,60,1,-44.43359375,-23.4375,6.8359375,-18.06640625,0.0,0
1586284572.6234686,60,1,81.0546875,-19.04296875,4.8828125,33.203125,0.0,0
1586284572.627375,60,1,56.640625,-21.484375,11.23046875,14.16015625,0.0,0
1586284572.6312811,60,1,-77.1484375,-30.76171875,8.7890625,-47.8515625,0.0,0
1586284572.6351874,60,1,-145.99609375,-32.2265625,-0.9765625,-86.42578125,0.0,0
1586284572.6390936,60,1,-67.3828125,-19.04296875,-9.27734375,-48.33984375,0.0,0
1586284572.643,60,1,66.89453125,-17.08984375,-1.46484375,16.6015625,0.0,0
1586284572.6469061,60,1,71.77734375,-21.484375,11.23046875,31.73828125,0.0,0
1586284572.6508124,60,1,-58.10546875,-12.6953125,-0.48828125,-25.390625,0.0,0
1586284572.6547186,60,1,-145.01953125,-6.8359375,-16.6015625,-72.75390625,0.0,0
1586284572.658625,60,1,-84.47265625,-9.27734375,-9.765625,-42.48046875,0.0,0
1586284572.6625311,60,1,55.6640625,-9.765625,-2.9296875,24.90234375,0.0,0
1586284572.6664374,60,1,83.984375,-14.16015625,-9.27734375,27.83203125,0.0,0
1586284572.6703436,60,1,-36.62109375,-21.484375,-16.11328125,-31.25,0.0,0
1586284572.67425,60,1,-145.5078125,-19.53125,-23.92578125,-71.77734375,0.0,0
1586284572.6781561,60,1,-93.75,-16.11328125,-33.69140625,-52.734375,0.0,0
1586284572.6820624,60,1,53.7109375,-10.7421875,-34.1796875,11.23046875,0.0,0
1586284572.6859686,60,1,98.6328125,-5.859375,-30.2734375,31.25,0.0,0
1586284572.689875,60,1,-4.8828125,-3.41796875,-30.76171875,-14.16015625,0.0,0
1586284572.6937811,60,1,-119.62890625,-2.9296875,-35.15625,-68.359375,0.0,0
1586284572.6976874,60,1,-98.14453125,-9.27734375,-30.76171875,-56.640625,0.0,0
1586284572.7015936,60,1,34.66796875,-16.11328125,-20.5078125,9.765625,0.0,0
1586284572.7055,60,1,100.09765625,-19.04296875,-25.390625,40.52734375,0.0,0
1586284572.7094061,60,1,-22.4609375,-23.4375,-32.2265625,-16.6015625,0.0,0
1586284572.7133124,60,1,-138.671875,-18.5546875,-31.73828125,-67.87109375,0.0,0
1586284572.7172186,60,1,-109.86328125,-7.32421875,-21.97265625,-43.9453125,0.0,0
1586284572.721125,60,1,11.71875,-4.39453125,-16.11328125,6.8359375,0.0,0
1586284572.7250311,60,1,92.28515625,-6.8359375,-22.4609375,28.80859375,0.0,0
1586284572.7289374,60,1,19.53125,-10.7421875,-39.55078125,-1.46484375,0.0,0
1586284572.7328436,60,1,-113.28125,-18.5546875,-43.45703125,-56.640625,0.0,0
1586284572.73675,60,1,-128.90625,-26.3671875,-27.34375,-64.453125,0.0,0
1586284572.7406561,60,1,-2.9296875,-28.3203125,-20.01953125,-12.20703125,0.0,0
1586284572.7445624,60,1,96.19140625,-24.4140625,-27.34375,32.71484375,0.0,0
1586284572.7484686,60,1,35.15625,-21.97265625,-29.78515625,10.25390625,0.0,0
1586284572.752375,60,1,-106.93359375,-28.3203125,-33.69140625,-64.453125,0.0,0
1586284572.7562811,60,1,-138.671875,-26.85546875,-29.78515625,-79.1015625,0.0,0
1586284572.7601874,60,1,-34.1796875,-26.3671875,-18.5546875,-17.08984375,0.0,0
1586284572.7640936,60,1,69.3359375,-24.4140625,-26.3671875,32.71484375,0.0,0
1586284572.768,60,1,60.05859375,-22.94921875,-43.45703125,17.08984375,0.0,0
1586284572.7719061,60,1,-62.5,-33.203125,-47.8515625,-46.875,0.0,0
